soc6,title,mapping_confidence,data_confidence_score,career_evidence_index_beta,market_opportunity_score,growth_score,opening_score,wage_score,future_skill_fit_score,ai_potential_exposure_score,ai_observed_usage_score,HumanMoat_seed_equal_weight,Physicality,Judgment,Interaction,Responsibility,Context,"Employment, 2025","Employment change, percent, 2025–35","Occupational openings, 2025–35 annual average","Median annual wage, dollars, 2025","Occupational transfer rate, 2025–35 annual average",Typical education needed for entry,career_evidence_index_percentile_rank,market_opportunity_percentile_rank,future_skill_fit_percentile_rank,human_structure_percentile_rank,evidence_coverage_pct,data_confidence_label,ilo_pct,anthropic_pct,exposure_gap,abs_exposure_gap,2025 National Employment Matrix occupation code,bls_ai_mention_count,bls_ai_mention,decision_social_context_score,embodied_physicality_score,soc2d_code,soc2d_name,employment_common_2022_annualized_pct,postings_common_2022_annualized_pct,salary_common_2022_annualized_pct,rl_hiring_rate_common_2022_mean,rl_attrition_rate_common_2022_mean,net_hiring_rate_common_2022_mean
23-1023,"Judges, Magistrate Judges, and Magistrates",A,100.0,62.7,29.5,51.1,3.1,95.7,67.3,31.2,31.1,75.05708013172338,6.439809732894257,97.3472374679839,85.57628979143797,88.55653128430296,97.3655323819978,25.3,2.8,0.8,153990.0,1.2,Doctoral or professional degree,80.68783068783068,17.643467643467645,74.2979242979243,93.38422391857506,100.0,A,61.25000000000001,92.1957671957672,30.9457671957672,30.9457671957672,,0,0,92.21139773143064,6.439809732894257,23,Legal,3.164254413144274,-0.28393116281840713,11.600499510608708,0.3021472041935816,0.2687587221214418,0.03338848207213979
23-2011,Paralegals and Legal Assistants,A,100.0,45.4,47.2,26.3,72.9,53.0,39.9,39.1,29.3,38.00292718624223,14.837175265276253,38.0351262349067,46.18002195389682,52.36004390779364,38.60226856933773,404.9,-0.3,40.8,62890.0,7.1,Associate's degree,36.04497354497354,45.17704517704518,34.92063492063492,24.17302798982188,100.0,A,78.63095238095238,90.87301587301587,12.242063492063494,12.242063492063494,23-2011,1,1,43.79436516648372,14.837175265276253,23,Legal,3.164254413144274,-0.28393116281840713,11.600499510608708,0.3021472041935816,0.2687587221214418,0.03338848207213979
23-2093,"Title Examiners, Abstractors, and Searchers",A,100.0,47.7,50.4,42.7,59.8,45.8,38.1,39.1,2.2,55.19648737650933,6.366630076838639,74.99085254299304,35.36772777167947,86.38858397365533,72.86864251738017,59.8,2.1,5.3,58650.0,6.0,High school diploma or equivalent,42.98941798941799,50.91575091575091,32.84493284493284,61.57760814249363,100.0,A,78.63095238095238,58.06878306878307,-20.56216931216931,20.56216931216931,,0,0,67.403951701427,6.366630076838639,23,Legal,3.164254413144274,-0.28393116281840713,11.600499510608708,0.3021472041935816,0.2687587221214418,0.03338848207213979
23-2099,"Legal Support Workers, All Other",A,50.0,,44.2,26.3,66.1,63.0,39.7,39.1,,,,,,,,50.2,-0.3,4.7,72110.0,6.7,Associate's degree,,40.10989010989011,34.676434676434674,,50.0,C,78.63095238095238,,,,,0,0,,,23,Legal,3.164254413144274,-0.28393116281840713,11.600499510608708,0.3021472041935816,0.2687587221214418,0.03338848207213979
25-1011,"Business Teachers, Postsecondary",A,100.0,61.5,58.9,79.5,33.8,82.7,66.5,36.9,30.7,34.5492133186974,19.24624954262715,50.53055250640322,30.16465422612514,15.724478594950604,57.080131723380894,103.6,5.9,7.6,99080.0,3.0,Doctoral or professional degree,77.64550264550265,66.54456654456654,73.26007326007326,17.938931297709924,100.0,A,72.02380952380952,91.7989417989418,19.77513227513228,19.77513227513228,,0,0,38.374954262714965,19.24624954262715,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1021,"Computer Science Teachers, Postsecondary",A,100.0,63.3,53.5,70.5,32.6,81.3,79.7,36.9,24.1,41.66117819246249,13.208927918038784,69.11818514452982,54.06147091108672,21.02085620197585,50.8964507866813,43.9,4.9,3.2,96980.0,3.0,Doctoral or professional degree,81.67989417989418,56.95970695970696,94.62759462759462,32.82442748091603,100.0,A,72.02380952380952,87.3015873015873,15.277777777777786,15.277777777777786,,0,0,48.77424076106842,13.208927918038784,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1022,"Mathematical Science Teachers, Postsecondary",A,100.0,47.0,32.8,38.6,25.6,72.9,58.8,36.9,43.0,27.79107208196121,15.404317599707278,43.23088181485547,35.159165751920966,5.021953896816685,40.13904134650568,57.1,1.7,3.9,79940.0,3.0,Doctoral or professional degree,40.74074074074074,22.52747252747253,60.927960927960925,8.524173027989821,100.0,A,72.02380952380952,96.56084656084656,24.53703703703704,24.53703703703704,,0,0,30.8877607025247,15.404317599707278,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1031,"Architecture Teachers, Postsecondary",A,100.0,58.2,40.8,48.3,31.6,81.2,79.1,36.9,0.0,39.00219538968167,30.936699597511893,53.71386754482254,55.905598243688246,9.46761800219539,44.98719356019026,9.7,2.6,0.7,96870.0,3.0,Doctoral or professional degree,70.03968253968253,34.43223443223443,94.017094017094,25.82697201017812,100.0,A,72.02380952380952,27.24867724867725,-44.775132275132265,44.775132275132265,,0,0,41.01856933772411,30.936699597511893,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1032,"Engineering Teachers, Postsecondary",A,100.0,69.3,66.5,87.9,40.4,88.2,78.4,36.9,35.9,41.64032199048664,25.10062202707648,59.293816319063296,43.2821075740944,24.835345773874863,55.68971825832418,50.9,7.8,3.9,109270.0,3.0,Doctoral or professional degree,92.06349206349206,77.5946275946276,93.04029304029304,32.56997455470738,100.0,A,72.02380952380952,94.17989417989418,22.15608465608466,22.15608465608466,,0,0,45.77524698133918,25.10062202707648,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1041,"Agricultural Sciences Teachers, Postsecondary",A,100.0,62.3,43.8,51.8,34.1,82.3,81.5,36.9,0.0,50.19904866447128,51.70142700329309,65.36772777167947,49.82436882546652,39.02305159165752,45.078668130259786,10.9,2.9,0.8,98700.0,3.0,Doctoral or professional degree,79.82804232804233,39.31623931623932,96.03174603174604,51.908396946564885,100.0,A,72.02380952380952,27.24867724867725,-44.775132275132265,44.775132275132265,,0,0,49.823454079765824,51.70142700329309,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1042,"Biological Science Teachers, Postsecondary",A,100.0,69.2,64.7,86.0,38.7,76.3,82.0,36.9,29.1,55.36626417855835,27.80826930113429,79.54628613245518,61.09769484083425,35.8397365532382,72.53933406512989,62.0,7.3,4.7,84620.0,3.0,Doctoral or professional degree,91.93121693121694,74.96947496947497,96.27594627594628,62.21374045801527,100.0,A,72.02380952380952,90.74074074074076,18.71693121693123,18.71693121693123,,0,0,62.25576289791438,27.80826930113429,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1043,"Forestry and Conservation Science Teachers, Postsecondary",A,100.0,60.2,32.6,51.1,10.0,84.1,80.8,36.9,2.1,58.20965971459934,49.23161361141603,70.85620197585071,69.23161361141602,43.00219538968168,58.72667398463227,1.8,2.8,0.1,101420.0,3.0,Doctoral or professional degree,75.1984126984127,22.28327228327229,95.6043956043956,69.59287531806616,100.0,A,72.02380952380952,57.67195767195767,-14.351851851851848,14.351851851851848,,0,0,60.45417124039517,49.23161361141603,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",A,100.0,57.2,35.4,45.7,22.8,85.5,75.0,36.9,4.0,41.967800951335526,31.064763995609223,48.90230515916576,44.81888035126235,29.03402854006586,56.01902671057446,12.0,2.4,0.8,103170.0,3.0,Doctoral or professional degree,68.18783068783068,26.25152625152625,88.4004884004884,33.460559796437664,100.0,A,72.02380952380952,63.62433862433863,-8.399470899470892,8.399470899470892,,0,0,44.69356019026711,31.064763995609223,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1052,"Chemistry Teachers, Postsecondary",A,100.0,56.2,36.0,44.6,25.5,79.1,74.7,36.9,21.8,44.53384559092572,25.155506769118187,52.48810830589096,41.284302963776064,48.16136114160264,55.57994877424076,24.9,2.3,1.7,93250.0,3.0,Doctoral or professional degree,64.81481481481481,27.472527472527474,87.6068376068376,40.20356234096692,100.0,A,72.02380952380952,85.71428571428571,13.69047619047619,13.69047619047619,,0,0,49.37843029637761,25.155506769118187,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1053,"Environmental Science Teachers, Postsecondary",A,100.0,57.3,41.1,49.8,30.4,79.8,74.4,36.9,2.3,40.60995243322356,36.55323819978046,49.48774240761068,48.375411635565314,21.43249176728869,47.200878155872665,8.4,2.7,0.6,94980.0,3.0,Doctoral or professional degree,68.78306878306879,34.85958485958486,86.99633699633699,29.51653944020356,100.0,A,72.02380952380952,58.730158730158735,-13.293650793650784,13.293650793650784,,0,0,41.62413099158434,36.55323819978046,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1054,"Physics Teachers, Postsecondary",A,100.0,57.1,35.8,45.7,23.7,83.3,76.5,36.9,0.0,42.11452616172704,23.49066959385291,66.94109037687522,45.762897914379806,21.76180021953897,52.61617270398829,16.4,2.4,1.1,100310.0,3.0,Doctoral or professional degree,67.5925925925926,27.167277167277167,89.74358974358975,33.842239185750635,100.0,A,72.02380952380952,27.24867724867725,-44.775132275132265,44.775132275132265,,0,0,46.77049030369557,23.49066959385291,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1061,"Anthropology and Archeology Teachers, Postsecondary",A,100.0,54.5,33.5,48.3,15.4,83.0,76.0,36.9,2.4,34.11269667032565,28.613245517746066,43.87120380534211,46.87156970362239,7.848518111964875,43.3589462129528,6.5,2.6,0.4,99650.0,3.0,Doctoral or professional degree,60.11904761904761,23.87057387057387,89.37728937728939,16.412213740458014,100.0,A,72.02380952380952,58.86243386243386,-13.161375661375658,13.161375661375658,,0,0,35.48755945847054,28.613245517746066,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",A,100.0,55.4,40.2,49.8,28.4,76.5,69.9,36.9,0.0,40.98536406878888,6.348335162824735,55.17746066593487,59.692645444566416,23.463227222832053,60.245151847786325,14.3,2.7,1.0,85020.0,3.0,Doctoral or professional degree,62.5,33.45543345543345,79.42612942612942,30.53435114503817,100.0,A,72.02380952380952,27.24867724867725,-44.775132275132265,44.775132275132265,,0,0,49.64462129527992,6.348335162824735,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1063,"Economics Teachers, Postsecondary",A,100.0,52.1,36.8,45.7,25.9,91.1,54.6,36.9,0.0,27.76545920234175,12.568605927552142,44.60300036589828,25.66410537870472,12.321624588364434,43.66995975118917,14.6,2.4,1.0,123920.0,3.0,Doctoral or professional degree,52.77777777777778,28.93772893772894,53.35775335775336,8.396946564885496,100.0,A,72.02380952380952,27.24867724867725,-44.775132275132265,44.775132275132265,,0,0,31.56467252103915,12.568605927552142,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1064,"Geography Teachers, Postsecondary",A,100.0,55.6,42.4,49.8,33.3,81.7,67.3,36.9,0.0,34.185144529820704,19.849981705085987,45.02378338821808,50.52689352360044,6.0922063666300765,49.432857665568974,4.1,2.7,0.3,97590.0,3.0,Doctoral or professional degree,63.22751322751324,37.11843711843712,74.2979242979243,16.539440203562343,100.0,A,72.02380952380952,27.24867724867725,-44.775132275132265,44.775132275132265,,0,0,37.7689352360044,19.849981705085987,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1065,"Political Science Teachers, Postsecondary",A,100.0,53.8,38.3,46.9,27.8,81.9,61.6,36.9,0.0,37.87596048298573,1.7014270032930845,62.8430296377607,40.88913282107574,14.462129527991218,69.4840834248079,21.5,2.5,1.5,98070.0,3.0,Doctoral or professional degree,57.34126984126984,30.95238095238096,65.68986568986568,23.791348600508904,100.0,A,72.02380952380952,27.24867724867725,-44.775132275132265,44.775132275132265,,0,0,46.91959385290889,1.7014270032930845,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1066,"Psychology Teachers, Postsecondary",A,100.0,59.4,47.9,63.4,28.9,73.5,80.0,36.9,32.2,41.26088547383828,10.281741675814123,62.07464324917672,59.78046103183315,25.027442371020857,49.14013904134651,52.3,4.0,3.7,80340.0,3.0,Doctoral or professional degree,73.4126984126984,47.008547008547005,94.93284493284492,31.806615776081426,100.0,A,72.02380952380952,92.72486772486772,20.701058201058203,20.701058201058203,,0,0,49.00567142334431,10.281741675814123,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1067,"Sociology Teachers, Postsecondary",A,100.0,52.0,35.7,43.7,25.9,76.1,66.5,36.9,0.0,35.62422246615441,6.659348701061105,56.037321624588365,40.29637760702524,16.32821075740944,58.79985364068789,14.6,2.2,1.0,84290.0,3.0,Doctoral or professional degree,52.38095238095239,26.8009768009768,73.26007326007326,19.97455470737913,100.0,A,72.02380952380952,27.24867724867725,-44.775132275132265,44.775132275132265,,0,0,42.86544090742773,6.659348701061105,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1069,"Social Sciences Teachers, Postsecondary, All Other",A,50.0,,30.7,37.9,21.9,63.5,72.0,36.9,,,,,,,,19.6,1.6,1.3,72990.0,3.0,Doctoral or professional degree,,19.47496947496948,83.3943833943834,,50.0,C,72.02380952380952,,,,,0,0,,,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1071,"Health Specialties Teachers, Postsecondary",A,100.0,78.3,81.2,98.0,60.7,88.1,77.9,36.9,30.4,61.2389315770216,43.83461397731431,65.75192096597145,69.71459934138309,53.677277716794734,73.21624588364435,278.4,17.9,24.9,107310.0,3.0,Doctoral or professional degree,99.33862433862434,91.81929181929182,92.18559218559218,75.31806615776081,100.0,A,72.02380952380952,91.4021164021164,19.378306878306887,19.378306878306887,,0,0,65.5900109769484,43.83461397731431,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1072,"Nursing Instructors and Teachers, Postsecondary",A,100.0,77.7,80.3,97.7,59.1,73.2,88.2,36.9,19.1,68.38382729601172,49.34138309549945,67.48993779729236,79.23161361141602,79.00658616904501,66.8496158068057,96.1,17.1,8.5,80250.0,3.0,Doctoral or professional degree,98.87566137566137,90.65934065934066,99.75579975579976,86.76844783715013,100.0,A,72.02380952380952,83.73015873015873,11.706349206349216,11.706349206349216,,0,0,73.14443834613976,49.34138309549945,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1081,"Education Teachers, Postsecondary",A,100.0,54.1,37.6,46.9,26.3,66.2,68.8,36.9,26.2,52.88913282107575,9.495060373216246,76.43615075009147,65.04939626783754,45.938529088913285,67.52652762532016,77.2,2.5,5.3,75350.0,3.0,Doctoral or professional degree,58.86243386243386,29.7924297924298,77.71672771672772,57.50636132315522,100.0,A,72.02380952380952,89.02116402116403,16.997354497354507,16.997354497354507,,0,0,63.73765093304061,9.495060373216246,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1082,"Library Science Teachers, Postsecondary",A,100.0,53.4,37.7,49.8,22.8,73.5,70.5,36.9,1.8,38.81558726673985,9.147457006952068,63.172338090010975,40.37321624588365,21.212952799121847,60.171972191730696,4.5,2.7,0.3,80340.0,3.0,Doctoral or professional degree,56.28306878306878,29.975579975579976,80.8913308913309,25.572519083969464,100.0,A,72.02380952380952,57.01058201058201,-15.013227513227504,15.013227513227504,,0,0,46.23261983168679,9.147457006952068,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",A,100.0,51.6,33.1,36.9,28.6,68.2,67.4,36.9,0.0,47.19904866447128,7.354555433589462,62.129527991218445,54.99451152579583,42.288693743139405,69.22795462861325,15.7,1.5,1.1,76590.0,3.0,Doctoral or professional degree,50.99206349206349,23.07692307692308,74.54212454212454,43.89312977099237,100.0,A,72.02380952380952,27.24867724867725,-44.775132275132265,44.775132275132265,,0,0,57.16017197219173,7.354555433589462,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1112,"Law Teachers, Postsecondary",A,100.0,54.9,39.1,48.3,27.8,92.1,61.7,36.9,0.0,29.43249176728869,1.2440541529454812,59.51335528723016,21.55872667398463,11.169045005488474,53.67727771679473,25.8,2.6,1.8,128500.0,3.0,Doctoral or professional degree,61.11111111111112,32.11233211233211,65.93406593406593,10.05089058524173,100.0,A,72.02380952380952,27.24867724867725,-44.775132275132265,44.775132275132265,,0,0,36.479601170874496,1.2440541529454812,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1113,"Social Work Teachers, Postsecondary",A,100.0,54.5,38.4,48.3,26.4,69.4,76.7,36.9,0.0,41.65129893889498,13.84924990852543,55.90925722649104,64.90669593852908,22.03622392974753,51.55506769118185,16.0,2.6,1.1,77570.0,3.0,Doctoral or professional degree,60.11904761904761,31.13553113553113,90.10989010989012,32.69720101781171,100.0,A,72.02380952380952,27.24867724867725,-44.775132275132265,44.775132275132265,,0,0,48.601811196487375,13.84924990852543,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1121,"Art, Drama, and Music Teachers, Postsecondary",A,100.0,53.1,35.6,43.7,25.8,71.2,68.8,36.9,21.4,45.34540797658251,52.92718624222467,57.537504573728505,61.899012074643245,7.711306256860593,46.65203073545555,116.9,2.2,8.0,78620.0,3.0,Master's degree,55.29100529100529,26.55677655677656,77.71672771672772,40.96692111959288,100.0,A,72.02380952380952,85.58201058201058,13.558201058201064,13.558201058201064,,0,0,43.449963410171975,52.92718624222467,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1122,"Communications Teachers, Postsecondary",A,100.0,52.5,34.1,42.7,23.6,71.0,72.0,36.9,21.1,42.17380168313209,13.648005854372483,54.93962678375412,60.54884742041713,28.23819978046103,53.4943285766557,35.8,2.1,2.4,78580.0,3.0,Doctoral or professional degree,53.37301587301587,24.664224664224665,83.3943833943834,34.096692111959285,100.0,A,72.02380952380952,85.44973544973546,13.425925925925938,13.425925925925938,,0,0,49.305250640322,13.648005854372483,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1123,"English Language and Literature Teachers, Postsecondary",A,100.0,46.5,24.2,28.6,18.8,71.6,67.0,36.9,36.2,33.792901573362606,8.873033296743506,61.416026344676176,51.49286498353458,7.519209659714599,39.66337358214417,69.3,0.0,4.5,78760.0,3.0,Doctoral or professional degree,39.55026455026455,11.233211233211234,73.87057387057388,15.521628498727736,100.0,A,72.02380952380952,94.31216931216932,22.2883597883598,22.2883597883598,,0,0,40.02286864251738,8.873033296743506,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1124,"Foreign Language and Literature Teachers, Postsecondary",A,100.0,41.8,25.0,29.7,19.3,72.2,50.8,36.9,24.0,24.086717892425906,5.433589462129528,41.91364800585437,15.356750823271131,5.845225027442371,51.88437614343212,24.6,0.2,1.6,79350.0,3.0,Doctoral or professional degree,27.579365079365083,12.576312576312576,47.98534798534799,4.071246819338422,100.0,A,72.02380952380952,87.16931216931218,15.14550264550266,15.14550264550266,,0,0,28.75,5.433589462129528,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1125,"History Teachers, Postsecondary",A,100.0,47.4,24.0,28.6,18.4,75.9,65.5,36.9,9.9,34.66739846322723,7.098426637394804,55.67142334431029,33.10647639956092,21.89901207464325,55.56165386022686,23.2,0.0,1.5,83820.0,3.0,Doctoral or professional degree,41.9973544973545,11.11111111111111,71.18437118437119,18.19338422391857,100.0,A,72.02380952380952,75.66137566137566,3.637566137566139,3.637566137566139,,0,0,41.559641419685335,7.098426637394804,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1126,"Philosophy and Religion Teachers, Postsecondary",A,100.0,49.8,33.5,41.5,23.8,73.3,59.5,36.9,22.0,38.92572264910355,10.153677277716795,64.80058543724844,31.54774972557629,35.949506037321626,52.17709476765459,26.8,2.0,1.8,80260.0,3.0,Doctoral or professional degree,46.62698412698413,23.87057387057387,62.21001221001221,25.6997455470738,100.0,A,72.02380952380952,85.84656084656085,13.82275132275133,13.82275132275133,,0,0,46.11873399195024,10.153677277716795,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1192,"Family and Consumer Sciences Teachers, Postsecondary",A,100.0,50.7,30.9,45.7,12.7,66.7,66.2,36.9,0.0,49.729601170874496,29.216977680204906,61.30625686059276,59.67069154774972,33.452250274423704,65.0018294914014,3.4,2.4,0.2,75870.0,3.0,Doctoral or professional degree,49.2063492063492,20.146520146520142,72.64957264957265,50.63613231552163,100.0,A,72.02380952380952,27.24867724867725,-44.775132275132265,44.775132275132265,,0,0,54.857757043541895,29.216977680204906,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",A,100.0,55.5,33.4,43.7,20.8,69.0,75.2,36.9,11.4,57.79765825100621,29.747530186608127,59.678009513355285,71.36114160263448,59.52250274423711,68.67910720819611,15.2,2.2,1.0,77270.0,3.0,Doctoral or professional degree,62.89682539682539,23.626373626373624,88.76678876678876,68.8295165394402,100.0,A,72.02380952380952,77.5132275132275,5.489417989417987,5.489417989417987,,0,0,64.81019026710575,29.747530186608127,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1194,"Career/Technical Education Teachers, Postsecondary",A,100.0,45.1,23.0,26.3,19.0,54.2,69.6,34.8,15.6,48.088913282107576,60.55616538602269,46.79839004756678,59.07793633369924,24.94511525795829,49.066959385290886,123.1,-0.3,8.0,63820.0,3.0,Bachelor's degree,35.25132275132275,10.37851037851038,78.57142857142857,46.43765903307888,100.0,A,64.76190476190476,80.95238095238095,16.19047619047619,16.19047619047619,,0,0,44.9721002561288,60.55616538602269,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-1199,"Postsecondary Teachers, All Other",A,50.0,,34.3,41.5,25.4,69.5,74.5,36.9,,,,,,,,183.2,2.0,12.5,77640.0,3.0,Doctoral or professional degree,,25.396825396825395,87.24053724053724,,50.0,C,72.02380952380952,,,,,0,0,,,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-2011,"Preschool Teachers, Except Special Education",A,100.0,45.8,73.6,67.5,81.2,8.6,48.8,20.8,0.0,40.80936699597512,36.40687888766923,19.831686791072084,56.88254665203074,47.25576289791438,43.66995975118917,583.2,4.5,66.7,38140.0,6.3,Associate's degree,37.43386243386244,85.04273504273505,44.93284493284494,30.025445292620866,100.0,A,34.70238095238095,27.24867724867725,-7.453703703703699,7.453703703703699,,0,0,41.9099890230516,36.40687888766923,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-2012,"Kindergarten Teachers, Except Special Education",A,100.0,54.2,48.7,26.3,76.2,52.6,68.2,20.8,0.0,51.63995609220636,29.74753018660812,54.09806073911452,72.36004390779364,35.345773874862786,66.64837175265275,111.2,-0.3,11.9,62680.0,6.3,Bachelor's degree,59.1931216931217,48.22954822954823,76.61782661782662,54.70737913486005,100.0,A,34.70238095238095,27.24867724867725,-7.453703703703699,7.453703703703699,,0,0,57.113062568605926,29.74753018660812,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-2021,"Elementary School Teachers, Except Special Education",A,100.0,46.2,20.9,25.2,15.6,54.6,73.6,26.1,10.3,52.62861324551775,31.083058909623123,44.45664105378705,90.27442371020857,32.985729967069155,64.34321258690085,1419.3,-0.4,87.5,63970.0,3.2,Bachelor's degree,38.69047619047619,8.424908424908425,85.59218559218559,56.74300254452926,100.0,A,46.96428571428572,76.85185185185185,29.88756613756613,29.88756613756613,,0,0,58.0150018294914,31.083058909623123,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-2022,"Middle School Teachers, Except Special and Career/Technical Education",A,100.0,46.2,20.8,25.2,15.5,55.2,75.1,26.1,29.7,50.40468349798756,24.789608488840106,70.98426637394805,71.69045005488474,12.897914379802415,71.6611781924625,630.1,-0.4,38.8,64370.0,3.2,Bachelor's degree,38.69047619047619,8.302808302808302,88.58363858363857,52.035623409669206,100.0,A,46.96428571428572,91.005291005291,44.04100529100528,44.04100529100528,,0,0,56.80845225027442,24.789608488840106,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
25-2023,"Career/Technical Education Teachers, Middle School",A,100.0,45.3,20.0,24.9,14.1,56.6,76.6,34.8,0.0,44.24222466154409,23.87486278814489,31.48554701792902,57.61800219538968,54.00658616904501,54.22612513721185,16.6,-0.5,1.0,65030.0,3.2,Bachelor's degree,35.78042328042328,6.898656898656899,89.92673992673993,39.31297709923664,100.0,A,64.76190476190476,27.24867724867725,-37.51322751322751,37.51322751322751,,0,0,49.33406512989389,23.87486278814489,25,Educational Instruction and Library,1.3235007396911413,0.6398166783879944,7.966103901348731,0.21883830781938615,0.20497001473679227,0.01386829308259388
